CSM5LLGB,CSM6J2H9,CSM79HGR,ESM5GEYX,ESM5GEYY,ESM5GEZ1,ESM5MEAB,ESM5MEB9,ESM5MEC7,ESM5MEDP,ESM5MEE2,ESM5MEEJ,ESM718U9,ESM7F5AE,HSM5MD6G,HSM5MD6S,HSM67VDR,HSM67VDT,HSM67VDX,HSM6XRQC,HSM6XRTE,HSM7CZ2X,HSM7J4JV,HSMA33J1,HSMA33NG,HSMA33P2,MSM5LLFG,MSM5LLFM,MSM5LLH2,MSM5LLHE,MSM5LLHV,MSM5LLI6,MSM5LLIK,MSM6J2JF,MSM6J2JH,MSM6J2M3,MSM6J2PQ,MSM79H52,MSM79H8J,MSM79H94,MSM79H9U,MSM79HCN,MSM79HF1,MSM9VZFJ,PSM6XBQM,PSM6XBRM,PSM6XBSE,PSM6XBSG,PSM6XBTZ,PSM6XBVY,PSM7J13U,PSM7J19X,PSM7J1B3,PSM7J1BN,PSM7J1C2,PSMA2651
0,0,0,0,0,7.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61E-05,0,0,0,0,0,0,0,0,0,8.60E-05,0.000252711,0,0
0,0.000327873,0.000679157,0.000651562,0.000875784,0.000539114,0.00100793,0.000737302,0.000711365,0.000999737,0.000512735,0.00110029,0.0011759,0.000892112,0,0.000835526,0.00103479,0.00123278,0.000613878,0.00120751,0.000869054,0.000775632,0.000629424,0.000607425,0.00168488,0.001146,0.00116943,0.000220508,0.000229138,0.000607643,0.00100906,0.00071366,0,0.000978641,0.000415861,0.000510197,0.000349723,0.000529654,0.000761605,0.00133618,0.000574365,0.000577215,0.00048489,0.000886709,0.00112015,0.00116018,0.000874458,0.000979275,0.00118797,0.000865391,0.00150773,0.000440629,0.00111938,0.000506028,0.00129393,0.00103107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E-05,0,0,0,0,0,0,0,1.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000233779,0.000104073,0.000210787,5.93E-05,0.000331957,6.61E-05,0.000124621,7.93E-05,4.43E-05,0.000119498,2.98E-05,0,0.000119159,0,9.07E-05,6.84E-05,3.76E-05,0.000148978,0,8.42E-05,0.000145284,0.000148921,0.000236505,0,8.64E-05,0,0,0,0,0,0,0,0.000115119,0.000234979,0.000132165,0.000306612,0.000147611,0.000115426,0,0.00016632,0.000178415,0.000259994,0.000216595,4.92E-05,0.000127477,0.000151144,0,8.23E-05,6.51E-05,0,0.000243015,2.92E-05,0.000324081,6.22E-05,3.47E-05
0,0,0.000437972,0.000164875,0.000326725,0.000174783,0.000287638,0.000238332,0.000175245,0.000299774,0.000161073,0.000200088,0.000251401,0.000219351,0,0.000180351,0.000229481,0.00033889,0.00028911,0.000317505,0.000325806,9.89E-05,7.23E-05,8.40E-05,0.00032074,0.000215239,0,0,0,0,0,0.000299267,0.00024405,0.000382059,0.000106343,0.000227923,0.000157564,0.000245375,0.000173603,0.00027456,0.00022202,8.74E-05,0.000129712,0.000174072,0.000342035,0.000338984,0.000242265,0.000388071,0.000259649,0.000212763,0.000248266,0.000142195,0.000377019,0.000168502,0.000486359,0.000242678
0,0,0,1.33E-05,2.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27E-05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.72E-05,0,0,0,0,2.21E-05,4.56E-05,0,2.13E-05,0,3.14E-05,5.33E-05,2.54E-05,0,0,2.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.65E-05,0,0,0,0,0,2.65E-05,0,3.05E-05,7.17E-05,0,0,0,5.51E-05,0,2.95E-05,0,0,2.64E-05,1.97E-05,0,0,0
0.00170144,0.00226444,0.00100887,0.00108317,0.000673909,0.000845374,0.000864027,0.000555417,0.000641591,0.000941644,0.000713267,0.000441128,0.000742704,0.000731801,0,0.000522922,0.000669121,0.000602147,0.000819337,0.000629494,0.0010092,0.000952747,0.00118527,0.00109826,0.000950972,0.00085032,0.00201414,0.00453727,0.00330773,0.00264243,0.00580664,0.00263777,0.00355159,0.000711834,0.000849823,0.000629302,0.000867998,0.00107702,0.000691087,0.000915417,0.000864995,0.000976447,0.00109903,0.000686728,0.000784888,0.000860494,0.000942717,0.000783691,0.000767119,0.00072903,0.000808724,0.000946659,0.000676861,0.000750281,0.00113523,0.000762005
0,0.000690108,0,0,2.21E-05,3.17E-05,0,0,0,5.03E-05,0,0,0,0,0,0,0,0,0,0,0,6.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60E-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000288668,0.000542392,0.000249841,0.000454226,0.000295663,0.000182206,9.25E-05,0.000157021,0.000473376,0.000351517,0.00018037,0.000261173,0,0.000327633,0.000201959,7.77E-05,0.000283023,0.000337466,0.000256724,0.000203394,0.000622735,0.000440364,9.67E-05,0.000262506,0,0.000330136,0.000185522,0.00022328,0,0,0,0.00025367,0.000635745,0.000419959,0.000651721,0.00025937,0.00035176,0.000121568,0.000447339,0.000468018,0.000466732,0.00038843,0.000203889,0.000264606,0.000382391,8.26E-05,9.26E-05,0.000221277,6.77E-05,0.000355326,6.17E-05,9.30E-05,0,0.000253716
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.56E-05,5.77E-05,0,4.03E-05,0,0,0,0,9.76E-05,0,0,0,0,0,0,0,0,0.00011347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85E-05,0.000203353,8.18E-05,0
0.000699403,0.000312321,0.000805582,0.000875008,0.000662976,0.00095628,0.00110162,0.000696024,0.000663397,0.00107031,0.000895523,0.000843759,0.000796048,0.000669688,0,0.00098451,0.000702523,0.000735349,0.000986225,0.00102591,0.000849833,0.000693692,0.000721905,0.000861248,0.00096478,0.000787983,0.000976782,0.00111852,0.000714374,0.000520135,0.000793688,0.000744772,0.000309892,0.000845428,0.000787556,0.00101129,0.000866874,0.000935295,0.000814648,0.000733199,0.000758819,0.00092571,0.000811375,0.000783713,0.00102253,0.000668324,0.000857699,0.00104702,0.000692065,0.000774887,0.000726447,0.000851584,0.00070059,0.000521483,0.00075451,0.000839262
0,0,0,0,0,2.99E-05,0,4.06E-05,0,0,0,0,0.000196721,0,0,0,0,0,5.30E-05,0,0,5.88E-05,0,0,0,0,0,0,0,0,0.000387649,0,0,5.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42E-05,0.000100499,8.24E-05,0
0,0,0.000254166,0.000244365,0.000285595,9.04E-05,0.000552231,0.000408996,0.000450565,0.000413854,0.000192988,0.000398002,0.000495629,0.000483177,0,0.000320716,0.000501909,0.000443548,0.000293665,0.000382101,0.000322747,0.000236981,0.000526726,0.000200686,0.000496862,0.000292398,0,0.000183613,0.000207017,0.000126162,0,0.000119016,0,0.000317937,0.000188374,0.000264295,0.000101112,0.000387799,0.000208904,0.00046198,0.000177691,0.000159868,0.00026989,0.000323336,0.00040641,0.000550809,0.000337214,0.00064096,0.000515154,0.00046486,0.000442608,8.98E-05,0.000344691,0.000101281,0.000415398,0.000327711
0,0,0,0,0,7.87E-05,0.000124944,7.37E-05,6.60E-05,0,1.45E-05,0,0.000151179,0,0,0,0,0,1.08E-05,0,0,6.90E-05,0,0,0,0,0,0,0,0,0,0,0,2.08E-05,0,0,0,1.68E-05,0,0,0,0,0.000103224,1.87E-05,2.18E-05,0,0,0,0,0,0,0.000111496,8.86E-05,0.000411928,6.44E-05,0
0,0,0,0,0,3.76E-05,4.35E-05,0,0,0,2.39E-05,0,0,0,0,0,2.83E-05,0,0,0,0,0,0,0,0,2.28E-05,0,0,6.41E-05,0,0,0,0,0,1.94E-05,0,2.21E-05,0,3.90E-05,0,1.83E-05,3.30E-05,1.93E-05,1.83E-05,0,0,0,0,0,0,0,8.41E-05,0,0,0,0
0,0,0,0,4.00E-05,1.55E-05,3.58E-05,2.10E-05,3.56E-05,5.73E-05,1.98E-05,6.14E-05,0,3.82E-05,0,0,0,4.56E-05,5.49E-05,6.55E-05,1.84E-05,6.09E-05,4.51E-05,0,5.68E-05,0,0,0,0,0,0,0,0,2.97E-05,0,9.81E-06,0,4.98E-05,3.22E-05,4.75E-05,0,0,0,4.53E-05,0,2.57E-05,2.48E-05,0,0,2.17E-05,3.79E-05,0,0,0,0,6.32E-05
0,0,0,0,4.40E-05,0,5.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03E-05,0,0,4.68E-05,0,0,0,0,0,0,0,0,0,5.41E-05,0,3.01E-05,8.21E-05,3.54E-05,0,0,0,2.66E-05,2.60E-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.70E-05,0.000106118,8.95E-05,0.000100298,7.56E-05,0.000133617,8.06E-05,6.44E-05,0.000296321,0.000178047,0,8.18E-05,0,0.000240745,4.91E-05,4.83E-05,2.94E-05,0,0.00020264,6.42E-05,9.52E-05,0.00021995,0,0.000159041,0,0,0,0,0,0.00012906,0,6.43E-05,0.000102579,0.000188199,0.000117473,0,0.000138031,0,6.74E-05,5.78E-05,0.000170457,9.60E-05,0.000126183,0.000111725,5.25E-05,9.93E-05,0,9.20E-05,0,9.81E-05,0,0.000115174,0,8.90E-05
0,0,0.000210225,0.000233286,0.000358512,0.000221471,0.000297506,0.00025981,0.000352978,0.000390159,0.000286805,9.95E-05,0,0.000165337,0,0.000336536,0.000273387,0.000368475,0.000365204,9.35E-05,0.000383157,0.000314186,0.00018253,0.000364609,0.000133118,0.000163217,0,0,0,0,0,0.000212411,0,0.000197006,0.000183133,0.000204592,0.000212526,0.000203755,0.00028589,0.000407366,0.000224699,0.000246915,9.46E-05,0.000404449,0.000196514,0.000320943,0.000323312,0.000218004,0.000269627,0.00029998,0.000103818,0.000410417,0.0001896,0.000207357,8.93E-05,0.000417507
0,0,0,0,2.22E-05,0,5.97E-05,0,0,0,0,3.41E-05,8.49E-05,3.18E-05,0,4.58E-05,0,0,2.29E-05,0,3.07E-05,0,0,0,4.73E-05,3.13E-05,0,0,0,0,0,0,0,2.48E-05,0,0,0,0,1.79E-05,3.96E-05,2.54E-05,0,0,2.52E-05,0,0,0,0,4.41E-05,7.24E-05,0,0,2.95E-05,0,7.12E-05,0
0,0,9.64E-05,0.000102862,0.000155786,9.99E-05,0.000103417,0.000185747,0.0001557,8.77E-05,0.000102088,0.00014385,0.000113899,5.51E-05,0,0.000176876,0.000128938,0.000131592,0.000220693,4.88E-05,6.65E-05,0.000133817,3.26E-05,3.72E-05,0.000102368,0.000131826,0,6.68E-05,4.14E-05,4.68E-05,0,4.41E-05,0,0.00016173,5.32E-05,8.29E-05,9.51E-05,0.000190475,0.00013229,0.000137061,0.000103172,7.79E-05,8.94E-05,9.81E-05,0.000241049,0.000142918,7.17E-05,8.96E-05,0.000150058,7.84E-05,0.000192187,0.000197646,0.000166127,0.000154035,0.000279577,0.000121751
0,0.000357544,0,0,0,0.000106727,0,4.87E-05,0,0,0,4.63E-05,0.000117941,4.34E-05,0,0,0,5.28E-05,0,0,0,7.08E-05,0,0,6.28E-05,0,0.000275246,0,0,0,0,0.000138403,0,6.80E-05,3.67E-05,2.22E-05,4.03E-05,0,2.38E-05,0,0,6.34E-05,0,3.34E-05,0,0,0,0,0,0,0,5.22E-05,4.10E-05,0.000120506,9.88E-05,0
0,0.000357544,7.75E-05,8.66E-05,6.14E-05,0.000138909,8.26E-05,0,4.16E-05,7.10E-05,0,9.30E-05,0.000117941,4.38E-05,0,6.42E-05,5.48E-05,0.000106535,6.35E-05,0,4.31E-05,0,0.000105427,0.0001194,6.51E-05,4.39E-05,0.00028425,0,0,0.000303025,0,0.000422288,0.000482528,0.000101498,0,4.53E-05,0.000124549,0.000115102,0.000124173,5.55E-05,0,0.00012711,3.68E-05,0.000105254,0,5.90E-05,0,0,6.19E-05,5.08E-05,8.66E-05,0.000104947,3.92E-05,0.000115174,9.45E-05,0.000146905
0,0,2.60E-05,3.90E-05,4.14E-05,4.81E-05,0,3.26E-05,0,0,3.08E-05,0,0.000179404,2.97E-05,0,0,3.64E-05,8.03E-05,0,0,9.35E-05,0,0,8.01E-05,0,2.92E-05,0,0,0,0,0,0,0,5.23E-05,5.01E-05,1.52E-05,2.83E-05,0,0,0,0,0.000138979,0,0,0,0,0,0,0.000134352,7.65E-05,0,0.000117146,0,8.08E-05,0,0
0.000415374,0.000553088,0.0012775,0.00121895,0.000751358,0.000981079,0.00109843,0.00153349,0.00102007,0.00113211,0.0015295,0.00124339,0.00101958,0.0013821,0,0.00125121,0.00137446,0.00122031,0.00129287,0.000933346,0.00113446,0.0012784,0.00126665,0.00132714,0.00102436,0.00120048,0.000283611,0.000770033,0.000884511,0.000377409,0,0.000997075,0,0.00116191,0.00154839,0.00149962,0.00151557,0.00165046,0.00119204,0.000893491,0.00128491,0.00124575,0.00139686,0.00118092,0.000832987,0.00108152,0.00159365,0.00159799,0.00102022,0.00154827,0.00106756,0.000942696,0.000829545,0.000790301,0.000593689,0.00137417
0,0,0,0,8.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62E-05,0,9.36E-05,0
0,0,4.08E-05,0.000120628,0.000129104,0.000115961,8.57E-05,0,0,7.30E-05,0.000143312,9.88E-05,0.00024854,0,0,0.00013274,5.61E-05,0.000222423,6.69E-05,0,0,7.29E-05,0.000110056,6.29E-05,6.92E-05,4.49E-05,0,0,0.000127893,0,0,0,0,0,0.000156302,4.74E-05,4.36E-05,0,5.19E-05,0,3.66E-05,6.55E-05,0.000153932,0,0.000144178,6.28E-05,0,0.000112595,6.37E-05,0,9.25E-05,5.52E-05,8.64E-05,0,0,0.000101727
0,0.000316702,0.000540218,0.000487573,0.000441701,0.00023056,0.000418384,0.000206249,0.000415389,0.000655866,0.000170419,0.000299685,0.000200087,0.000316788,0,0.00034813,0.000297934,0.000509657,0.000346797,0.000515994,0.000462827,0.000322605,0.000389944,0.00040025,0.000632496,0.000482966,0.000243805,0,0,0.000387822,0.000594382,0.000824849,0.00063531,0.000318041,0.000314114,0.000210055,0.000159856,0.000440839,0.000293144,0.000487037,0.000268637,0.000181089,0.000346297,0.000309237,0.000577275,0.000748831,0.00034074,0.000322291,0.000669889,0.000466741,0.00050984,0.000157029,0.000399182,5.22E-05,0.000325092,0.000390531
0.00110602,0.000335586,0.000244444,0.000342984,0.000329916,0.000209251,0.000298816,0.000287289,0.000352756,0.000541559,0.000391955,0.000471838,0.000776499,0.000336568,0,0.000345171,0.000391865,0.000402028,0.00032826,0.000411236,0.000442177,0.000383551,0.00056955,0.00040557,0.000469353,0.000392253,0.00063054,9.89E-05,0.000613679,0.000744843,0.00126279,0.00108799,0.000888747,0.000372396,0.000220169,0.000194178,0.000171411,0.000338962,0.000349131,0.000395807,0.000272709,0.000228971,0.000400624,0.000408805,0.000463049,0.000457415,0.000311221,0.000438629,0.000277123,0.000271327,0.000398236,0.000238554,0.000350811,0.000491814,0.000350983,0.000308384
0,0.00030746,0.00123648,0.00142112,0.00144806,0.00165857,0.000803101,0.00123304,0.000949291,0.000835656,0.00156793,0.00144017,0.000422889,0.00123244,0,0.000937352,0.00110018,0.000711906,0.00115404,0.00104924,0.000882658,0.00120366,0.00106173,0.00160671,0.00103275,0.00151055,0,0.000730992,0.000890805,0.000250686,0,0.000441089,0,0.000908176,0.0014459,0.00126324,0.00169862,0.000892281,0.00111493,0.000798606,0.00126832,0.00135289,0.00131308,0.00131293,0.00143261,0.00102656,0.0014925,0.000885569,0.00103549,0.00116423,0.000706567,0.00142267,0.000793869,0.000750994,0.000547941,0.00108204
0,0.000680716,0.000514097,0.00125447,0.00148207,0.00180243,0.00076717,0.000959213,0.00125849,0.000313112,0.00162324,0.00139847,0.000569513,0.000661433,0,0.000701719,0.000958103,0.000449703,0.000935836,0.000833786,0.00108897,0.000881381,0.000585776,0.000910345,0.00043369,0.000883128,0.000197348,0.000567111,0.00104142,0.000315564,0,0.000634739,0,0.00105696,0.000928519,0.00100129,0.00131336,0.000692386,0.00133787,0.000510761,0.000626027,0.000984171,0.00124354,0.00112304,0.000800655,0.00064719,0.00108414,0.000540337,0.000560367,0.000536796,0.000637905,0.00259524,0.000851104,0.00172613,0.000365766,0.0010445
0.000497049,0.00108215,0.000348157,0.00143161,0.00106085,0.00179869,0.00045821,0.00130108,0.00139544,0.000362042,0.00174558,0.000972163,0.000757741,0.000706484,0,0.000478473,0.000544762,0.000257459,0.000729209,0.000990587,0.000927938,0.00142567,0.000507927,0.000787331,0.000476637,0.000679548,0.000197348,0.000272579,0.00113336,0.000382351,0,0.000710198,0,0.000831147,0.000797719,0.000940667,0.00143656,0.000924183,0.00129631,0.000661697,0.000969325,0.000863458,0.000847824,0.00125024,0.00100234,0.000572921,0.0011717,0.000275304,0.00076976,0.000448558,0.000682825,0.00264441,0.000839575,0.00178594,0.000525293,0.00072853
0,0.000503424,0.000388818,0.00136888,0.00133941,0.00180559,0.000549944,0.000943363,0.000955145,0.000519013,0.00188659,0.00121943,0.000747529,0.000837305,0,0.000502695,0.000913023,0.000411651,0.000917509,0.000694857,0.0010333,0.00124353,0.000559589,0.00096429,0.000594068,0.000678,0,0.000436131,0.00099264,0.000199747,0,0.000765923,0,0.000772118,0.000709577,0.000841865,0.00145718,0.000784197,0.00127794,0.000887667,0.000768091,0.00102382,0.00111547,0.000978644,0.000689097,0.000463221,0.00121603,0.000277721,0.000420839,0.000665855,0.00104817,0.00274954,0.000862155,0.00154902,0.00046051,0.00107943
0.000552968,0.000740787,2.62E-05,1.96E-05,2.09E-05,2.38E-05,5.60E-05,3.28E-05,2.78E-05,4.75E-05,0,3.19E-05,0,0,0,0,0,0,4.29E-05,0,8.63E-05,4.76E-05,0,4.03E-05,0,2.94E-05,0.000190092,0.000147465,8.31E-05,0,0.000313755,0.000286754,0,0,5.04E-05,1.53E-05,0,0,6.71E-05,3.71E-05,2.38E-05,0,7.57E-05,4.71E-05,4.66E-05,4.02E-05,7.74E-05,0,4.14E-05,3.39E-05,0,0,0,0,0,6.58E-05
0.000317683,0.00116166,0.000306684,0.000762005,0.00126625,0.00142769,0.000581295,0.000815896,0.000928867,0.000288684,0.00138989,0.000951945,0.000898915,0.000422658,0,0.000385665,0.000575957,0.000214677,0.00077916,0.00092316,0.000947787,0.000754191,0.000360836,0.000667367,0.000182802,0.000710188,0.00022243,0.000263135,0.000688183,0.0002946,0,0.000564088,0,0.000936234,0.000485936,0.000485617,0.000791242,0.000561684,0.00090125,0.000595693,0.000649212,0.000770834,0.000585298,0.000701027,0.000856945,0.000493547,0.000757487,0.000212022,0.000294033,0.000531499,0.000910135,0.00232066,0.000857869,0.00153259,0.000505545,0.000463108
0,0,0.000478427,0.000647679,0.000517132,0.000693236,0.00076236,0.000775857,0.000757431,0.000712304,0.000909417,0.000628115,0.000681872,0.000698786,0,0.000531499,0.000597717,0.000995514,0.000874139,0.000850176,0.00062857,0.000858192,0.000873943,0.0011968,0.000880475,0.000757815,0,0.000175422,9.89E-05,0,0,0,0,0.000807303,0.000893716,0.000742311,0.000949024,0.000870496,0.000804186,0.00049776,0.000727191,0.001055,0.000766863,0.000993694,0.00074452,0.000751466,0.000576363,0.000545055,0.000666084,0.000534202,0.00103895,0.000755839,0.000648852,0.000199241,0.000572655,0.000694489
0,0,0.000524717,0.000876325,0.000420029,0.000654514,0.000572801,0.000534185,0.000615129,0.000604292,0.000860823,0.000499271,0.000239305,0.000503574,0,0.000611348,0.000500465,0.000502925,0.000697422,0.000195509,0.000564728,0.000701348,0.000493623,0.000591746,0.000731176,0.000678818,0,0.000119768,8.72E-05,0,0,0,0,0.000698148,0.000649059,0.000695187,0.000867665,0.000794268,0.00079469,0.000459795,0.00061425,0.000695196,0.000794664,0.000626124,0.000581323,0.000688107,0.000732047,0.00033001,0.000668366,0.000499962,0.000708171,0.000575726,0.00051424,0.000719444,0.000496877,0.000603473
0,0.000125424,0.000452301,0.0002305,0.000292555,8.99E-05,0.00025434,0.000232454,0.000331141,0.000492884,6.76E-05,0.000324718,0.000441695,0.000329945,0,0.000268007,0.000216103,0.000422694,0.000255132,0.000413451,0.000285991,0.000277209,0.00041945,0.000208953,0.000446179,0.00025207,0.000289663,0.000374514,8.37E-05,0.000357776,0.000318733,0.000339857,0.000670943,0.000287928,0.00019305,0.000180569,8.67E-05,0.000345612,0.000285812,0.000422582,0.000306984,0.00012841,0.000209638,0.000167037,0.000269069,0.000321957,0.000419327,0.000522301,0.00036564,0.000313022,0.000300927,0.000126549,0.000291095,0.000119322,0.000403324,0.000357011
0,0,6.57E-05,0,8.42E-06,2.00E-05,0.000116897,2.78E-05,1.12E-05,0,0,0,0.000164137,2.49E-05,0,1.82E-05,0,0,1.79E-05,0,0,2.01E-05,0,1.71E-05,1.82E-05,0,0,0,0,0,0,0,0,0,0,2.59E-05,3.52E-05,0,1.41E-05,4.69E-05,2.99E-05,3.65E-05,2.13E-05,2.00E-05,0,0,0,3.11E-05,0,0,0,4.60E-05,4.58E-05,0.000101725,0,0
0,0,0,0,2.64E-05,0.000105331,7.14E-05,0,0,0,1.91E-05,0,0,0,0,0,2.33E-05,0,1.37E-05,0,0,6.05E-05,0,2.48E-05,0,1.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.86E-05,0,0,0,1.58E-05,0,0,0,0,0,0,4.33E-05,0,6.82E-05,0,0,0,0
0.000452556,0.000388799,0.000728601,0.000786444,0.00058998,0.000777183,0.000789903,0.000906728,0.000747142,0.00064781,0.000793691,0.000775707,0.000689216,0.000792056,0,0.000711075,0.000819878,0.000733165,0.000821953,0.000565238,0.000785085,0.000731763,0.000774101,0.000714217,0.000684289,0.000764627,0,0.000692076,0.000520165,0.000418276,0,0.00046304,0.00106692,0.000785663,0.000867776,0.000902257,0.000984187,0.00081012,0.000701488,0.000712832,0.000910045,0.000756606,0.000906235,0.000950268,0.000707249,0.000631833,0.00103659,0.000757982,0.000905556,0.000594094,0.000865454,0.000859211,0.000883372,0.000753408,0.000587546,0.00067073
0.000458283,0,3.32E-05,5.10E-05,0.000199657,0.000168335,0.00019376,0.000101802,9.69E-05,2.00E-05,9.47E-05,0.000165834,0.000140057,0.000141146,0,5.71E-05,0.000112142,6.15E-05,5.38E-05,0.000133986,7.45E-05,0.000163969,3.09E-05,8.53E-05,8.93E-05,7.63E-05,0,0,0.00018093,0,0,0,0,0.000149476,6.39E-05,4.59E-05,3.32E-05,0,0.000114358,0.000128032,7.13E-05,7.31E-05,9.51E-05,5.80E-05,0.000265331,0.000105217,7.63E-05,0.000154658,3.59E-05,0.000114826,2.64E-05,4.64E-05,8.51E-05,7.09E-05,0.000118385,0.000112732
0,0.00049812,0.000385697,0.000210641,0.000181423,6.47E-05,0.000300317,0.000219603,0.000369865,0.000573974,0.000103071,0.000255141,0.000322089,0.000259359,0,0.000288298,0.000245261,0.000382187,0.000296665,0.000340123,0.000270876,0.00018995,0.00051737,0.000325257,0.000473027,0.000273991,0.000514,0,0,0.000205105,0.000215454,0.000385638,0.000446462,0.0003579,0.000236212,0.000143667,0.000114353,0.000364695,0.000237556,0.000397612,0.000205082,0.000144437,0.000199489,0.000205057,0.000467117,0.000376175,0.000206131,0.000391188,0.00049799,0.000295075,0.000354567,4.92E-05,0.000295692,0.000214836,0.000267675,0.00026542
0,0,0,1.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E-05,0,0,0,0,0,0,0,0,0,0,1.66E-05,2.02E-05,3.75E-05,0,1.14E-05,0,0,0,1.70E-05,1.56E-05,0,2.65E-05,0,0,0,0,0,0,0,0,0,0
0,0,0.00031096,0.000220739,0.000280566,0.000334092,0.00018444,0.000222372,0.000307342,6.28E-05,0.000346669,0.00029644,0.000298295,0.000229343,0,0.000284863,0.000257667,7.07E-05,0.000269338,0.000402103,7.60E-05,0.000315544,0.000280102,0.000345734,0.000117018,0.000188032,0,0.0004851,5.50E-05,6.70E-05,0,0,0.000135653,0.000244355,0.000361442,0.000321019,0.000339534,0.000143736,0.000306522,6.50E-05,0.000347348,0.000356019,0.000315078,0.000323021,0.000277825,0.000159011,0.000486371,9.73E-05,0.000136438,0.000179266,0.000116952,0.00025812,0.00014686,0.000270366,0.000294585,0.00028511
0,0,4.70E-05,2.37E-05,2.52E-05,2.92E-05,0,0,1.68E-05,2.87E-05,0,0,9.60E-05,0,0,0,0,2.15E-05,0,0,5.22E-05,2.87E-05,0,2.43E-05,2.68E-05,3.54E-05,0,0,0,0,0,0,0,1.40E-05,0,0,0,0,2.00E-05,2.24E-05,5.67E-05,5.10E-05,1.47E-05,0,0,0,0,0,0,2.05E-05,0,4.35E-05,3.34E-05,4.90E-05,4.02E-05,3.87E-05
0,0,4.42E-05,4.87E-05,9.03E-05,0.000123678,4.68E-05,5.59E-05,0.000119998,8.02E-05,5.42E-05,2.81E-05,0.000214679,0,0,3.58E-05,6.06E-05,0.000118087,0.000124891,9.12E-05,0.000166034,4.28E-05,0.000115324,0.000132595,3.69E-05,2.41E-05,0,0,6.82E-05,8.34E-05,0,0,0,9.91E-05,4.23E-05,0,2.34E-05,0.000131636,9.89E-05,0.000120958,4.14E-05,0.000106723,2.23E-05,7.82E-05,3.81E-05,9.94E-05,0,0,0.000137379,0.000119381,9.75E-05,3.19E-05,9.51E-05,7.31E-05,0.000108535,2.74E-05
0.00107242,0.000926897,0.000859834,0.000821945,0.00095211,0.000886737,0.00106854,0.00106331,0.000854769,0.000930137,0.000893185,0.00122408,0.000487935,0.000794113,0,0.00098382,0.00105461,0.000966811,0.00111059,0.000968541,0.000953938,0.00100748,0.000803407,0.000934384,0.00101836,0.00118137,0.000362079,0.000560227,0.00126888,0.00153679,0,0.0010892,0,0.00093956,0.00111104,0.00123894,0.000717491,0.00111724,0.0011014,0.000851088,0.000817253,0.00108644,0.00110431,0.00112835,0.00124517,0.000768836,0.000812476,0.000971545,0.00102801,0.00118054,0.00113266,0.00063141,0.00115329,0.000770378,0.000894273,0.00112853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43E-05
