ID	CSM5LLGB	CSM6J2H9	CSM79HGR	ESM5GEYX	ESM5GEYY	ESM5GEZ1	ESM5MEAB	ESM5MEB9	ESM5MEC7	ESM5MEDP	ESM5MEE2	ESM5MEEJ	ESM718U9	ESM7F5AE	HSM5MD6S	HSM67VDR	HSM67VDT	HSM6XRQC	HSM6XRTE	HSM7CZ2X	HSM7J4JV	HSMA33J1
gi|37222130|gb|AAP49324.1|	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|37222196|gb|AAP70397.1|	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0
gi|37362340|gb|AAQ91298.1|	0.0	0.0	2.0	2.0	3.0	1.0	1.0	2.0	2.0	2.0	3.0	3.0	0.0	2.0	2.0	2.0	3.0	0.0	3.0	1.0	0.0	0.0
gi|37703325|gb|AAR01217.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|37788269|gb|AAP45012.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|37857257|dbj|BAC99989.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|37903467|gb|AAP57083.1|	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|37926580|gb|AAO67498.1|	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|37926581|gb|AAO67499.1|	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|3820531|gb|AAC69619.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|3821841|gb|AAC69676.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|385911|gb|AAB26620.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
gi|393403|emb|CAA44454.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|3941372|gb|AAC99628.1|	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	4.0	2.0	1.0	2.0	0.0	2.0	1.0	3.0	1.0	1.0	2.0	1.0	0.0	1.0
gi|39473|emb|CAA35574.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|396083|emb|CAA80246.1|	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|398125|dbj|BAA02473.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|3983575|dbj|BAA34817.1|	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0
gi|40075410|gb|AAR39814.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|40089206|gb|AAR45540.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|40155146|gb|AAR65335.1|	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
gi|40155147|gb|AAR65336.1|	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|404828|emb|CAA80424.1|	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|405863|gb|AAA60495.1|	0.0	0.0	0.0	2.0	3.0	2.0	0.0	2.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0
gi|4062846|dbj|BAA36161.1|	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|40667|emb|CAA33665.1|	0.0	0.0	1.0	6.0	3.0	1.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	3.0	1.0	3.0	0.0	1.0	2.0	2.0	1.0	0.0
gi|40678|emb|CAA49187.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|40806810|gb|AAR92204.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|40850649|gb|AAR96046.1|	0.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
gi|4090603|gb|AAD05199.1|	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|41176619|gb|AAR99599.1|	0.0	1.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	1.0	4.0	1.0	4.0	1.0	2.0	5.0	1.0	4.0	3.0	0.0	2.0
gi|41393807|gb|AAS02154.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|41411249|emb|CAE17325.1|	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|419514|pir||A43802	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
gi|4204209|dbj|BAA74508.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|4204919|gb|AAD10851.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|42556011|gb|AAS19695.1|	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|42556012|gb|AAS19696.1|	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	3.0	0.0	2.0	2.0	2.0	2.0	0.0	1.0	2.0	0.0	0.0
gi|4335686|gb|AAD17382.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|4376759|gb|AAD18615.1|	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|438455|gb|AAA64351.1|	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0
gi|43934|emb|CAA40659.1|	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|439852|gb|AAA61708.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|44908242|emb|CAF32990.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|450849|gb|AAA97431.1|	0.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0
gi|450852|gb|AAB08023.1|	0.0	0.0	2.0	2.0	2.0	0.0	1.0	1.0	3.0	3.0	2.0	2.0	1.0	3.0	2.0	3.0	2.0	0.0	1.0	2.0	1.0	1.0
gi|450853|gb|AAB08024.1|	0.0	0.0	3.0	2.0	4.0	0.0	3.0	3.0	6.0	3.0	3.0	2.0	1.0	6.0	4.0	4.0	3.0	0.0	3.0	2.0	2.0	1.0
gi|45219920|dbj|BAD12237.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|45436152|gb|AAS61708.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|4567098|gb|AAD23585.1|AF130985_1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|4572568|emb|CAB40078.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|457801|emb|CAA36207.1|	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|4585357|gb|AAD25394.1|	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|4586418|dbj|BAA76396.1|	0.0	0.0	1.0	2.0	1.0	2.0	2.0	3.0	1.0	2.0	3.0	2.0	0.0	2.0	1.0	3.0	3.0	0.0	2.0	2.0	0.0	0.0
gi|4589389|dbj|BAA76741.1|	0.0	0.0	1.0	1.0	3.0	0.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0	2.0	1.0	0.0	3.0	0.0	3.0	1.0	1.0	0.0
gi|45966|emb|CAA38693.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|45968|emb|CAA33461.1|	0.0	0.0	2.0	7.0	1.0	5.0	0.0	2.0	1.0	1.0	2.0	1.0	0.0	2.0	3.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0
gi|466656|gb|AAB18495.1|	0.0	0.0	0.0	1.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|466669|gb|AAB18508.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|466671|gb|AAB18510.1|	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
gi|466709|gb|AAB18548.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|466758|gb|AAB18597.1|	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|466759|gb|AAB18598.1|	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|4689100|gb|AAD27759.1|AF073178_1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
gi|4704714|gb|AAD28227.1|AF121254_9	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|47077341|dbj|BAD18845.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|47238009|gb|AAT15258.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|473272|gb|AAA50597.1|	0.0	0.0	4.0	1.0	5.0	1.0	2.0	4.0	3.0	1.0	4.0	7.0	1.0	2.0	4.0	4.0	7.0	1.0	1.0	3.0	0.0	0.0
gi|474177|emb|CAA55409.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|47607483|gb|AAT36643.1|	0.0	0.0	1.0	2.0	3.0	2.0	0.0	3.0	4.0	1.0	1.0	4.0	1.0	3.0	1.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0
gi|47716661|gb|AAT37531.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|47717086|gb|AAT37673.1|	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|4836167|gb|AAD30363.1|AF078739_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|4836215|gb|AAD30387.1|AF096862_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|48727578|gb|AAT46092.1|	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|48963|emb|CAA43712.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|49180333|gb|AAT55709.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|4929175|gb|AAD33889.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|493182|gb|AAA25570.1|	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
gi|493227|dbj|BAA06424.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|49425363|gb|AAT66046.1|	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|496946|emb|CAA83995.1|	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0
gi|4980779|gb|AAD35369.1|AE001710_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|4980944|gb|AAD35522.1|AE001722_6	0.0	0.0	1.0	1.0	2.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0
gi|4981753|gb|AAD36276.1|AE001777_2	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0
gi|4982224|gb|AAD36717.1|AE001807_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|4982435|gb|AAD36913.1|AE001822_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
gi|5006983|gb|AAD37764.1|AF146532_4	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|5006988|gb|AAD37769.1|AF146532_9	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|5006989|gb|AAD37770.1|AF146532_10	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|5006991|gb|AAD37772.1|AF146532_12	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|5019289|emb|CAB44428.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
gi|505577|emb|CAA84287.1|	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0
gi|506381|gb|AAA22660.1|	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|50978533|dbj|BAD34979.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|51339205|gb|AAR24113.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|515668|gb|AAA91967.1|	0.0	0.0	0.0	2.0	4.0	1.0	0.0	1.0	2.0	2.0	3.0	2.0	0.0	2.0	4.0	4.0	2.0	0.0	2.0	1.0	0.0	0.0
gi|51855127|dbj|BAD39285.1|	0.0	0.0	1.0	2.0	6.0	3.0	2.0	2.0	6.0	4.0	2.0	5.0	1.0	3.0	4.0	4.0	7.0	1.0	5.0	1.0	0.0	1.0
gi|52307016|gb|AAU37516.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|5359712|gb|AAD42775.1|AF126472_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|53830047|gb|AAU94931.1|	0.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	3.0	2.0	4.0	4.0	1.0	0.0	1.0	2.0	4.0	0.0	3.0	1.0	0.0	0.0
gi|53920750|gb|AAU97746.1|	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|53923571|gb|AAU99028.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|5459016|emb|CAB50502.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
gi|557192|gb|AAC98416.1|	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|55740222|gb|AAV63798.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|557475|gb|AAA50393.1|	0.0	0.0	6.0	8.0	6.0	2.0	5.0	8.0	5.0	7.0	3.0	7.0	3.0	7.0	6.0	5.0	6.0	2.0	7.0	3.0	3.0	2.0
gi|5639669|gb|AAD45868.1|AF100549_1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|56474963|gb|AAV91790.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|56676015|dbj|BAD80751.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|56676017|dbj|BAD80752.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
gi|56709936|dbj|BAD80892.1|	0.0	0.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0
gi|5690244|gb|AAD46996.1|AF131891_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|57013394|gb|AAW32491.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|5725214|emb|CAB52403.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|5763989|emb|CAB53341.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
gi|580756|emb|CAA78440.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|580767|emb|CAA39264.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|580824|emb|CAA54266.1|	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|58253920|gb|AAV42157.1|	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|58254626|gb|AAV42863.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|58255056|gb|AAV43293.1|	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0
gi|5834405|gb|AAD53957.1|AF181035_1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0
gi|5869507|dbj|BAA84216.1|	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|59719251|gb|AAW90656.1|	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|5972486|gb|AAE12377.1|	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|59792981|gb|AAX06612.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|59800136|gb|AAX07421.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
